mtime,AD,AE,AK,BD,BG,BI,BL,CF,DH,DV,E,EL,EM,EU,EV,GL,GW,GY,IJ,IO,IQ,IT,IU,JT,JW,KZ,L,LO,LW,OT,PS,PW,QW,SW,W
2021-11-05T12:05,8072,5711,5441,5977,7924,5950,8682,8241,8045,8235,9562,7192,5399,5341,6930,6032,7616,6485,8416,7013,7239,5200,7080,7532,6912,8865,7680,8641,6167,8269,8513,7840,7968,7209,7463
2021-11-05T12:10,10254,4975,5948,8000,8423,5327,9462,8788,8217,6818,6107,7717,6149,5354,7726,8177,7541,7543,7543,6397,8038,5950,7552,6887,7727,8658,10124,8431,7644,8493,7402,8510,6491,7285,7890
2021-11-05T12:15,7953,5808,6866,7936,7322,4319,8434,9358,8174,6518,7580,7981,9235,5888,8826,7679,9337,6496,9021,0,7332,8881,6704,6299,7214,9389,8221,9496,7303,7721,7404,6729,7139,8673,9239
2021-11-05T12:20,8190,6408,5829,7847,9468,5239,9106,9803,6894,7375,7145,8362,7092,7160,7416,7473,10889,5709,7519,7805,7827,5516,7583,5923,6957,6768,7356,9943,7319,7684,9197,5820,8038,9715,7413
2021-11-05T12:25,8551,5185,6148,7900,9364,5220,9524,10834,6730,6918,8532,8942,9178,6390,8846,9090,10059,7652,5893,9626,6477,8074,7199,6587,7204,7103,9513,8218,7301,7367,7715,7112,8866,7528,9648
2021-11-05T12:30,7673,8774,6303,7247,9117,5877,8440,9659,7589,9234,6568,7303,6753,7226,7382,7972,7437,4288,7871,7281,8613,7068,6209,6598,7031,9879,7794,8779,7252,7978,7032,6223,7983,6410,9096
2021-11-05T12:35,8544,7941,6744,6517,8038,5391,8330,8301,7084,7017,7998,8723,7056,5672,8216,7928,10072,5465,8187,7503,7272,7544,6677,4595,7322,7544,9792,8137,7425,7322,8185,7325,6896,8237,8827
2021-11-05T12:40,10077,6690,6377,8620,7990,5211,8013,9542,8015,7157,6080,7493,7273,5617,6076,6952,9046,5143,7424,8176,8771,6863,7427,7012,6201,6992,7049,8479,8455,6940,6694,8418,6608,9042,9793
2021-11-05T12:45,8125,5508,6291,8157,9498,7046,6719,11061,8035,7032,7339,9249,7647,6241,7593,6989,8980,6304,6841,8612,8591,5967,7115,6275,5569,7145,6536,8700,7065,7493,7626,7856,6780,8622,7321
2021-11-05T12:50,9570,7069,6901,6407,8399,5270,7155,9501,5984,6508,6834,9090,6527,6378,6464,6433,8415,5590,8350,8139,8507,5522,8193,5167,6623,7303,9236,8147,7463,7190,8729,5953,7741,8601,9959
2021-11-05T12:55,6243,7252,7326,7887,8967,3468,7666,9853,8398,6480,6489,9086,6852,7095,7267,7562,11191,6076,9863,7346,8009,8408,6570,6829,6832,7673,7539,10126,5185,7121,8771,6869,7357,7398,6809
2021-11-05T13:00,6841,4763,5835,6592,7170,5271,9737,7961,8586,6858,7807,6691,6378,6210,9008,7334,11101,5351,9066,8311,7910,7848,7707,5892,8406,8509,8415,8400,7566,7829,7877,8589,8224,7723,8517
2021-11-05T13:05,7136,5025,7428,5838,8316,6069,7385,7386,7374,6546,6326,9090,6611,5238,7812,7146,10245,4785,8045,8575,6483,6698,6691,6622,5293,7882,8832,9188,7664,8070,9107,8051,7878,9297,8223
2021-11-05T13:10,6867,7856,6254,8642,8419,4977,7948,8258,7172,7431,6737,8508,7693,5871,7608,8815,10333,5801,8018,6856,6914,6618,6622,6559,7665,8125,8647,7570,7502,7572,7748,8494,7891,9021,9283
2021-11-05T13:15,7964,5942,5409,8102,8630,6564,8444,9729,8269,7833,7351,7815,7220,3547,6616,7354,9977,5909,9606,9579,7736,6664,6966,6319,7026,9055,7286,7578,8157,7880,7932,7896,7154,9052,9882
2021-11-05T13:20,8305,6952,4057,7258,9387,5519,10495,8229,6644,6673,8984,9472,5946,5318,9636,8373,8928,6077,8875,7282,9968,6217,4800,6190,6885,9588,0,8342,5681,6437,9104,6466,7950,9714,7573
2021-11-05T13:25,7242,5371,7027,5426,8954,6135,6495,9929,8014,8277,9646,8115,7967,5618,8248,8975,9785,6761,7079,10216,7075,6993,5731,7005,7141,8418,8994,7390,6008,8024,7079,8775,7671,8216,9314
2021-11-05T13:30,8771,6970,6985,6665,6812,6209,8254,9780,7133,6794,6542,7036,6471,5089,6820,6387,10476,5805,7066,8304,8178,7176,7620,7090,8290,7525,8106,7261,8803,7313,7776,6862,8484,9318,8182
2021-11-05T13:35,6935,7875,6494,7292,10274,5291,8066,9139,9059,8082,9095,8808,7945,5230,8802,7543,8642,5105,8082,8587,6765,7207,8381,7444,7878,7663,8394,9590,6197,7910,6801,6648,7293,9763,9145
2021-11-05T13:40,7895,5784,5574,8371,7905,6673,8019,8206,8245,8532,7206,8340,6345,6389,6909,7446,9974,5068,5949,8857,6006,6915,6413,8081,7381,9639,7640,8577,7497,6426,8037,7411,8458,7259,7634
2021-11-05T13:45,8380,5627,7372,6614,9563,6123,8370,9112,7582,6222,8122,9134,6154,6438,8736,6072,9997,5804,6889,9505,5994,6701,7124,8520,9013,7032,7633,9870,5686,7562,7500,7125,7146,8427,7479
2021-11-05T13:50,7630,7473,5484,7464,8512,5906,7640,7631,6680,8063,8562,9287,7970,6828,8503,7555,8112,5540,7131,9619,8119,6639,8884,6896,5823,7767,8569,9404,7731,8042,9696,7429,8268,9944,8251
2021-11-05T13:55,8060,5657,5658,8411,8009,6581,8394,10861,8928,6808,6408,6353,6766,6045,6788,7443,7606,5784,8791,8468,6590,8247,6245,5671,6582,8599,9580,9652,7961,6793,8216,7366,7321,8322,6477
2021-11-05T14:00,8305,6943,6112,7697,6785,5775,9929,8623,5892,7368,7419,8116,5968,4960,6551,6308,8663,7574,9399,9731,6232,5667,8632,5979,7872,8808,9024,7717,6419,5941,7042,7120,8279,7854,8381
2021-11-05T14:05,6828,6419,5010,9163,6243,5948,7558,10360,7606,7647,6032,7623,9255,4896,7960,6853,9037,5711,7235,6589,9191,7979,6887,6639,8340,9111,7837,8530,7442,5521,9106,6395,9345,8125,8232
2021-11-05T14:10,9792,6244,5939,7610,8201,5752,7709,10527,5681,8053,7559,7167,6958,4876,7895,7353,8494,6426,5558,8607,7726,5921,0,5932,8789,8464,8993,10360,7490,7925,8834,7800,7840,7977,8063
2021-11-05T14:15,9233,6127,8172,6583,8034,5962,8195,9743,7575,7112,6311,8053,6703,5074,8996,8902,8985,7789,9747,6912,8013,6933,6585,5875,4849,7260,7507,9573,7853,6266,8390,7353,10412,9503,10095
2021-11-05T14:20,8055,7063,6760,6828,7442,4822,9850,7890,7736,7109,4677,8321,7368,6302,6370,7732,9087,6343,5874,10208,7310,6817,7343,5606,6544,7846,8572,10199,6977,7870,7693,8908,0,9188,9094
2021-11-05T14:25,7760,5240,6557,9331,8747,4070,7264,10049,8011,7545,6655,8964,8035,6157,6815,6342,8936,6055,8044,8547,6461,7955,6832,6354,8112,7970,9062,8619,5976,7330,8280,6899,7953,9161,8576
2021-11-05T14:30,10031,5754,4971,6608,6954,5231,9135,10919,8173,6370,7331,6476,6694,6717,8721,9401,7564,5055,9152,8973,7860,7118,7150,5571,7664,8457,10473,10941,5718,7685,7934,6885,6674,8091,6684
2021-11-05T14:35,7302,6276,6172,5820,9599,5995,8629,8751,8345,8130,6481,9480,6783,5078,6795,10147,6348,6301,7112,7208,9189,5948,6048,6991,7873,7930,9423,8042,7901,7147,7914,7587,9908,8480,8186
2021-11-05T14:40,7712,7067,6072,0,9548,4163,9137,9783,7616,8603,6697,6604,8836,6083,8414,8386,8934,6192,7273,8418,8590,8509,7808,6702,6156,9311,8066,8614,8102,7226,7963,6788,8955,9367,8549
2021-11-05T14:45,9066,8416,5808,8182,7891,5372,7999,10403,8505,6237,7708,7904,7195,4108,7498,9220,8765,7203,7104,7633,8458,6411,7231,5953,7545,7687,9075,9365,4456,7554,6388,7294,7291,5900,7324
2021-11-05T14:50,8790,6758,6354,5512,7873,6082,7040,7498,6615,7726,6986,7841,6050,4874,6909,6569,8093,6466,7304,8286,6787,6798,7126,6708,5373,9720,7672,9843,6823,8432,9131,7689,6171,8903,7758
2021-11-05T14:55,8325,6398,6958,6629,7943,5662,6982,8830,8485,6716,6018,8331,9081,5944,7035,6256,9187,5720,7643,8580,7709,6487,5345,6574,8542,7938,8641,7701,6307,7569,7510,7610,8888,7445,5693
2021-11-05T15:00,7890,6093,8309,6855,8936,5613,8514,6607,6342,7926,9141,8744,7424,5969,7424,8280,6920,7006,8209,7931,7160,5412,7162,7548,6501,6718,8110,7898,6525,7281,8728,8412,6635,9340,10561
2021-11-05T15:05,7330,6348,6385,6722,8046,4747,8354,9433,5933,7637,7899,8731,6813,6091,8262,8933,6527,6405,7350,8298,5982,6690,5333,6649,7725,7391,9305,8101,9141,6404,7317,5692,8380,9712,5350
2021-11-05T15:10,9540,6448,6737,6909,6074,4336,8231,6858,7858,7936,6554,8539,5838,5802,8223,7239,9533,6105,9217,8311,8969,8313,5999,5680,7001,7766,8125,9813,7098,8366,7423,6304,7397,9035,8565
2021-11-05T15:15,7588,7309,5719,8881,8249,5872,8371,8903,8902,7221,7131,10190,7641,6523,6194,8696,10554,4260,7155,8602,9062,9989,8706,7708,5420,8396,8378,8154,7426,7520,7175,6351,10244,9773,8859
2021-11-05T15:20,9068,5284,6724,6916,6228,7334,7393,9152,7359,8981,8869,7067,8814,5774,8728,7490,10274,5763,7557,6846,5802,7190,7394,7357,7283,8953,8642,9856,6798,6799,7192,7967,10225,9370,8844
2021-11-05T15:25,6585,4594,7661,8199,10332,7215,9238,12042,9044,6862,7512,7613,9066,5166,8134,7461,10164,5137,8053,7605,8672,6989,4887,0,9406,8108,10788,7465,7008,6696,7586,8008,7565,7777,8367
2021-11-05T15:30,7014,5910,7453,6352,9085,5749,7782,8850,9925,6152,8231,8800,7087,5575,8909,8350,9705,5697,7771,7767,8186,6812,7517,5607,8244,8079,9105,8084,7744,6406,7272,7894,7750,9743,9412
2021-11-05T15:35,8559,5575,5557,5376,8984,5898,8827,9348,8264,9076,7899,6518,6228,5168,6713,7822,9847,5902,8542,9204,8305,5874,9108,7279,7259,7173,8107,10282,6969,7727,7805,6151,8112,8829,8550
2021-11-05T15:40,8690,5509,6194,6408,7382,6561,8731,7789,7502,6723,7118,7377,5987,5365,8187,6940,9326,6471,8283,7748,7653,8415,7395,8180,8212,8298,8067,8998,7276,8839,8872,6598,6915,9857,8006
2021-11-05T15:45,6911,6269,7796,8424,7208,5719,10058,8876,9306,6230,8141,7805,7773,6212,7962,9071,8255,4639,8037,10171,7744,6023,6291,7225,6770,9116,9188,9781,6606,7839,6265,5812,8402,7892,7336
2021-11-05T15:50,8533,7396,7589,8354,10732,5232,6678,8882,8652,7920,7972,7726,6572,6617,7875,9432,9775,4985,7163,7320,6576,6705,7432,5419,7275,7271,8210,9055,6766,7526,9188,5065,6780,8246,8397
2021-11-05T15:55,8336,6326,5445,8999,9539,4621,7891,7854,9009,7923,7201,6926,8197,5229,7412,8478,8481,5588,6462,8667,6746,6956,6743,6307,7377,8633,8838,8165,8359,6096,6971,7416,7163,7649,8985
2021-11-05T16:00,7695,7309,6605,7925,8953,5687,8702,8810,9024,6193,7209,7514,8462,5548,8044,5589,9520,6552,7028,7365,8795,7669,7043,6336,6652,8098,8621,8761,5514,6512,9275,6426,7172,8725,11338
2021-11-05T16:05,7718,5992,6232,8190,9465,4409,6061,10519,9064,7193,6251,7168,5928,5902,8722,7880,7564,6224,8141,5983,8162,8851,7443,5780,6407,6166,8120,8793,8530,8846,8201,7328,6982,8246,6386
2021-11-05T16:10,8862,6685,7133,0,7328,4842,7946,10350,9239,9607,6674,9525,8941,6425,6588,6887,9874,6580,7640,7052,7832,5631,6036,7095,6716,6729,8690,8763,6128,7750,6689,7925,6632,8581,8502
2021-11-05T16:15,8367,7957,6493,7261,9068,0,8085,7301,8169,8330,8014,8379,7237,6508,7481,8613,10113,4973,8144,6044,8519,7179,8407,6343,6860,9430,7245,9533,6388,6645,7249,7881,8095,9913,8049
2021-11-05T16:20,7879,5944,5388,9418,7845,5252,7882,11486,8095,7768,7434,8156,7520,6070,8020,5865,8454,5820,7695,8854,7323,7465,7645,7574,6612,9839,8313,6789,5753,6281,6780,8030,6362,8421,7860
2021-11-05T16:25,8289,6787,6618,7900,8291,6208,8786,9461,7140,7570,8766,8892,6787,7252,8140,5524,8675,5733,8159,8353,8069,7115,7871,7667,4645,9166,7771,8968,5956,6845,9636,7197,6479,10366,8570
2021-11-05T16:30,8139,7293,5682,8546,7845,5132,7508,10845,7179,7935,6711,8381,7751,5042,6962,8010,6813,6216,8771,8633,7852,7102,8310,7862,7543,6894,9515,10270,5657,6961,8011,6672,8440,8168,7885
2021-11-05T16:35,7923,5853,5926,6457,8044,6509,8271,8146,8851,7856,7686,7410,7392,4463,8376,6762,9048,6538,5656,8006,7619,7894,7263,7653,8249,7212,8566,9650,5681,6998,8518,6850,7821,9007,8288
2021-11-05T16:40,7723,6535,6277,8614,6137,6608,7312,10612,8311,7083,8072,10253,7853,6786,8535,7912,8000,5448,8231,8641,6826,7054,6203,7522,7554,9167,8918,9006,7182,6349,8079,8253,7597,8821,9289
2021-11-05T16:45,8104,6358,4523,6828,8910,6086,10978,9830,7385,7633,8113,9237,7951,6287,7032,9528,7459,7196,7765,8010,7161,6811,7778,6556,7949,7837,7284,8366,6549,6646,7244,6871,7975,8979,8370
2021-11-05T16:50,8240,6967,7402,7575,7137,7341,6057,10076,5765,7402,7480,7955,6785,4717,7768,7439,6979,6828,8744,8481,7271,7654,7832,7638,6911,8006,8360,8810,6183,7427,8470,6000,6680,7413,7393
2021-11-05T16:55,8811,5650,6825,7395,9680,4799,7068,10714,8307,8578,9048,7518,5419,7275,6631,7997,8156,8082,7867,9275,6681,8053,6166,6222,6978,7423,9194,7297,6623,6722,7828,7456,8793,8156,7884
2021-11-05T17:00,9859,7006,7035,6446,8610,7961,8327,8962,8243,7208,7468,7369,7257,4224,8690,7334,9610,4519,10092,8821,6625,7277,7066,4920,7300,8995,8226,9914,6602,7695,6989,7729,9047,8004,9179
2021-11-05T17:05,8190,4990,5954,7084,7984,6089,7296,9605,9922,8376,8049,7640,8841,7625,6583,9733,9677,5510,8397,10133,8439,6646,8751,5663,7020,9942,9297,7646,7179,7028,8318,6774,6891,8062,7241
2021-11-05T17:10,7644,7915,7116,7254,8635,6507,8052,11310,7386,6798,6746,8248,7029,6147,7819,8943,8942,4617,7419,8156,7456,5717,6608,4467,7163,7901,8135,9185,5974,8603,0,5821,7422,9103,9380
2021-11-05T17:15,8680,7391,7526,7679,7889,6541,9373,8851,8002,6055,6817,9414,7138,6982,8465,7743,10180,6001,9677,8431,6343,6459,6476,5912,6191,8666,6585,9200,6788,7596,7466,6046,7676,9756,7700
2021-11-05T17:20,8919,7768,7461,8211,9048,4183,7456,7877,6997,6716,6597,6647,7451,6304,8371,6772,8512,6703,6803,5915,8459,7730,8852,4901,7926,8123,10713,7682,8700,6809,7400,6460,7647,7076,0
2021-11-05T17:25,8114,6303,5043,5507,7288,6278,7911,8044,7304,7496,6663,8684,8442,0,9448,5988,8638,4694,7903,5593,6214,6054,8005,7598,6662,9211,7352,8135,7276,6131,9856,8042,8231,7188,7984
2021-11-05T17:30,7189,7319,6167,6272,7373,5470,7950,8327,7342,8022,8660,5647,7827,4523,7896,8186,9059,7096,7731,7902,6853,6602,8633,5698,6943,7138,9199,8143,6979,6767,8492,7396,7680,9059,8582
2021-11-05T17:35,7725,5192,5771,6630,8538,5537,7388,9885,5930,5917,6331,6709,6971,6288,7688,8664,8314,6002,8316,7128,6975,7643,7390,5021,8058,7368,7940,10445,6956,5624,8982,7583,8096,9256,7647
2021-11-05T17:40,8014,6415,5843,9249,8993,5743,8539,9005,10122,7281,8231,9301,7947,5787,6731,7553,9177,6570,6934,8264,7564,6597,6239,5871,5706,0,10136,7180,7732,7693,7658,7093,7943,8927,8608
2021-11-05T17:45,8439,6120,8221,6796,8334,5791,7646,9185,7097,7368,9030,8720,8041,5258,7073,7445,8983,5582,7890,9478,7946,6535,5589,7424,7617,8582,8298,7620,4379,7762,8373,6099,7248,7247,9136
2021-11-05T17:50,7173,6949,7193,8245,7532,6018,6750,9248,7367,6945,7692,9350,7976,4677,7386,8101,10561,5732,7727,7803,7501,7328,8539,6845,8108,7994,6932,7369,7517,5928,8460,7554,7983,8730,10731
2021-11-05T17:55,8584,7946,6150,7173,8855,6462,7559,9478,9284,6848,8338,8806,8379,6687,6713,7041,9916,5432,8175,9038,6677,8170,6043,6546,6557,7825,7612,7915,5315,8570,8071,8413,8073,7438,9257
2021-11-05T18:00,7403,6189,6289,7405,6752,4593,6654,10320,8000,8192,7841,6983,6601,4859,7888,7364,8396,6751,8417,8281,7307,6894,0,5940,6100,6266,8888,9987,6000,8341,8533,6734,6527,8486,8208
2021-11-05T18:05,9071,7418,6936,7373,9390,6939,8969,11154,7836,5836,6997,7686,6780,4403,8047,7135,10173,5406,7871,8721,5636,6526,6660,7518,6887,7067,8577,8256,0,6841,9211,6481,7340,7727,8151
2021-11-05T18:10,7028,7101,5503,7244,7862,5280,8420,8784,9061,7011,6960,7187,5373,4790,7284,6019,8106,4225,7018,7877,8224,7312,6921,6302,0,7991,8245,7494,5822,7739,8868,7426,6021,7666,6474
2021-11-05T18:15,8003,6104,7709,7269,8394,6505,7184,11357,9249,7473,7366,7632,9021,7143,8710,7567,8850,7682,6965,9199,7686,6257,8063,7464,8309,7232,7747,9740,5948,7611,5979,7820,9104,7746,9559
2021-11-05T18:20,10221,5636,5462,7632,8136,5767,9319,10469,8513,7664,7667,7876,8736,7593,9136,7341,8411,5476,6217,7448,6188,8054,7370,4238,7174,9003,9115,9053,7555,9180,8069,5870,8819,9152,8200
2021-11-05T18:25,9595,7869,5682,8740,8650,4967,10351,9567,9052,9554,9219,6400,7256,6607,7919,6877,10414,6127,7413,7217,8488,7272,7611,6647,7826,9689,8115,7712,4313,6675,8694,7602,7481,7494,10237
2021-11-05T18:30,8807,7738,6307,7322,8307,4802,6731,7718,9847,8701,7690,8282,6080,5120,7839,8819,9648,5470,7225,7337,8233,7223,7745,7275,8276,10491,7610,7838,7265,7411,8854,7289,7022,8716,7165
2021-11-05T18:35,7400,4297,6092,6343,9186,4923,7215,11159,7604,8484,5489,8986,8842,5798,9284,7465,8222,6172,0,8643,7352,6357,5608,5518,7671,7706,6978,10099,4446,8211,8411,7651,7545,10177,8398
2021-11-05T18:40,6885,6108,4775,5550,8525,4932,8567,8782,6663,7472,6959,9107,7203,6476,7039,9259,9222,6919,8913,8088,7742,5963,7538,7767,8527,8485,7879,8076,6175,7523,7340,7660,8611,9269,10218
2021-11-05T18:45,8640,6095,4544,7728,7165,6426,8260,8619,6795,9198,8473,9185,8025,6332,7579,9134,11298,6808,8546,8944,7670,6324,6277,7595,8693,8877,10729,9828,6675,6854,7302,5770,7166,9103,0
2021-11-05T18:50,8660,6279,6359,7294,9162,5977,6955,9664,7804,5662,9782,9136,9040,5832,10130,7545,9835,5735,7443,8869,6969,6586,6167,5865,10109,9970,9449,7919,7754,6820,7959,7018,7710,7409,8475
2021-11-05T18:55,9004,7744,6546,5936,7262,6082,8067,9424,8085,7779,8595,6850,7984,5675,5902,7721,8084,5308,7518,9370,7666,5129,6978,5629,6436,7267,10684,8401,6720,0,8118,6072,9748,7512,7447
2021-11-05T19:00,8225,5898,7021,6843,6325,6630,9852,10828,7512,8409,7891,7858,7403,4782,5966,7381,9395,5990,9150,9846,7450,7048,7302,7121,7300,8878,7833,8325,7526,6385,8181,7715,8013,8279,9540
2021-11-05T19:05,8493,6198,4683,6861,8711,6683,8944,7941,7787,8377,8249,8930,8922,5715,8353,8062,8987,6520,9176,8223,8640,6919,8412,6909,7866,9317,11213,8008,6767,8046,6538,5241,5242,8106,9154
2021-11-05T19:10,9786,5786,4916,8269,8872,5106,8109,9765,7858,8199,6755,7793,7307,5198,8857,9871,8258,5547,6927,9113,6861,6892,6992,6359,6381,8806,10039,7663,6667,6997,6981,6070,9163,10242,7929
2021-11-05T19:15,8580,7999,6626,7260,8215,4634,8309,8004,8077,7548,9586,7838,8370,7291,8552,7791,8068,4675,6963,7502,8027,7795,6849,7021,8231,10509,6947,8990,7510,7498,7536,5302,7323,8090,8219
2021-11-05T19:20,8317,8953,7008,7227,9924,5860,7162,9493,7957,8080,7281,6912,6788,6186,7700,8755,10601,5298,7029,10114,6570,7849,7559,6716,6575,6926,7969,9687,4998,8717,8115,7037,9210,8672,9848
2021-11-05T19:25,7759,5385,5019,8424,7562,5569,8360,10243,8427,8777,8049,8197,9173,6887,7309,7907,8375,5182,7563,6803,6426,6997,8664,6378,7192,7189,8536,7363,7550,7913,8751,7486,6853,7231,8438
2021-11-05T19:30,9461,6954,7727,8333,9554,6039,9024,7186,7425,8327,5793,6692,7044,0,8207,8001,11255,6087,8612,8772,7998,7328,7312,7773,7745,7249,8366,7199,5482,7873,7987,5184,7079,9230,7271
2021-11-05T19:35,8602,6618,4311,8091,8735,6020,8505,12721,0,7511,7385,8652,6927,6235,7510,9218,10752,6849,8729,7001,7856,6642,8079,6495,6842,8085,8844,8793,6292,7298,9063,8632,6638,9215,9028
2021-11-05T19:40,8584,5670,5515,6570,9062,6535,8455,11391,6950,6201,8257,6975,6375,6651,8678,7851,8072,6368,8284,8234,6739,6440,7427,7717,6849,9822,9126,9712,6627,8149,8254,8825,7500,9019,8684
2021-11-05T19:45,7124,6902,7229,7521,7719,4964,7649,9304,7865,6463,7662,9262,10111,6565,7538,8437,9262,5694,7910,8556,8529,6547,8143,6687,6416,6842,8308,8295,8227,6841,9656,6731,7945,9041,9180
2021-11-05T19:50,8972,6261,6086,7857,11860,5288,9842,11439,6553,7802,6632,8981,7071,6659,8783,6742,8895,5110,7681,8248,7248,6144,7553,7460,7043,7338,8903,9997,8680,7767,7855,6605,4549,7282,9161
2021-11-05T19:55,6385,7207,6896,7468,8849,5826,7857,10352,7732,7791,7455,7160,5768,6564,8027,7916,9807,6376,7415,7458,7845,6964,5590,5637,6354,7112,8516,10361,8290,7080,9183,7865,7079,7650,7768
2021-11-05T20:00,9201,6377,5402,6787,8305,5226,8145,8661,7300,7957,7854,6551,10125,6499,7184,7927,7604,5950,7180,8707,7885,8598,8200,6262,4688,7963,8296,9395,6127,6503,7443,6406,8071,8718,9152
2021-11-05T20:05,7087,5335,6409,6976,8180,6520,7733,9564,7441,10561,6649,7760,6495,5641,8121,7001,8924,5332,6707,9046,8183,7405,6431,5752,7046,9338,8917,10123,7185,7519,7718,7712,6597,7678,8583
2021-11-05T20:10,7548,6318,5046,8304,8999,5063,6949,9654,8471,8294,7134,6771,7040,7146,8743,7079,8829,6082,9975,7683,8502,8101,6502,7662,7996,7917,8389,6414,7215,5811,8728,6361,8346,8435,6904
2021-11-05T20:15,7976,5748,6137,8412,0,5818,7219,9475,8691,5672,7885,7291,6684,5019,7981,8872,10569,6454,9365,7996,8514,5769,6915,5956,6893,6964,7286,8314,5813,7705,5610,0,9432,6595,8631
2021-11-05T20:20,8527,7709,6067,6632,8068,5973,9005,9756,6919,8270,6784,8957,7869,7347,6547,7106,10078,6919,8073,9429,7201,7873,7902,5424,6134,7905,10228,9477,6731,6986,6656,7318,8706,8124,7809
2021-11-05T20:25,8189,7239,5703,5894,6640,5867,8492,9273,9088,8081,6834,6961,9869,7208,0,8226,9877,5760,7524,8537,8874,7251,6768,6714,8092,7046,7970,8944,8143,8900,9406,6727,9112,8293,8869
2021-11-05T20:30,7371,7449,7394,8116,9284,6115,8496,10533,7975,6546,7369,7435,5668,6084,8968,7179,9119,5413,5855,7000,6335,7104,8087,6912,7479,7822,9376,6553,8066,7877,7158,6634,7972,9575,8658
2021-11-05T20:35,7017,7792,6593,8163,7375,5940,8048,11100,8901,7042,6888,9324,6797,5085,7277,7923,9032,6388,7256,7726,7406,7064,7958,6816,7102,8911,10238,9532,7990,7265,7464,6053,9394,11104,9294
2021-11-05T20:40,8224,5959,5926,6006,9092,5038,8932,10937,10764,9512,8194,8118,7176,6977,9397,7473,7661,6817,8610,7188,7232,8084,7157,5964,7242,8946,7753,7568,7158,8105,8302,6564,7331,8831,7963
2021-11-05T20:45,8752,5703,4705,8399,10207,4606,7186,8145,9002,8747,7492,9056,7625,5240,7128,6879,8096,6041,7588,8059,7696,7307,7835,6016,6793,7948,8583,7844,6524,6720,7226,7470,8850,8217,9123
2021-11-05T20:50,7360,6627,6490,5299,7114,5162,8138,9687,7493,8099,8528,6558,6413,6258,7324,6425,10077,5814,5765,8399,6365,7614,6253,6868,6467,8904,8747,9765,6387,4927,7424,6671,6010,10433,10211
2021-11-05T20:55,8298,6602,7241,6859,8655,5351,7816,9373,7538,7412,6293,9473,7083,6982,6688,7871,9010,7191,7679,7131,8330,6790,7573,5497,8439,7807,8091,9311,6762,5290,7467,7885,7077,9047,7468
2021-11-05T21:00,9738,6334,6200,7397,8229,5181,8873,10400,6104,7266,7175,7517,6678,6810,6517,7638,8263,5822,8930,8497,7337,7528,6696,4288,6898,9500,7543,8402,6379,8121,8221,7323,8458,7896,7335
2021-11-05T21:05,7801,7415,0,7623,7971,5625,7462,11472,7677,6768,7290,9110,7714,4654,6154,8203,9787,4795,7225,10135,7611,8343,7637,8742,6320,8082,8005,8131,6872,7596,6093,7242,8754,8396,7961
2021-11-05T21:10,6622,6538,7093,6801,8537,5168,7589,10584,6690,5878,6701,6313,7475,4513,6475,6283,7981,5765,7804,7095,8217,0,8704,5835,7709,8223,6604,9037,7605,7851,8731,7961,8715,8936,8437
2021-11-05T21:15,6282,5988,6678,5997,8158,4916,9001,10031,8441,8132,8619,7813,8180,7368,9330,7957,10232,5417,7604,8361,7205,6909,6771,5832,7757,8202,9437,7734,8111,7306,7307,6553,7757,9859,7510
2021-11-05T21:20,6907,6015,4950,8209,8485,3772,10478,8844,6914,7616,7397,4625,7858,7059,8849,6832,9465,4786,6838,8615,6341,6548,6107,6384,8344,9069,6590,8348,6658,7195,8172,7053,10040,9119,7726
2021-11-05T21:25,8875,6073,5731,7912,7946,6901,7613,9311,9274,7730,9301,8124,7538,5274,7193,7140,10031,6398,6001,9397,5730,5671,6784,7109,5636,8645,9843,7373,8582,7514,7458,8408,8449,7519,8508
2021-11-05T21:30,7320,6152,6798,5760,7083,5737,8667,9695,8753,7523,6303,7885,7470,6555,9311,8775,7868,5375,7216,8600,7854,6970,7531,5776,6253,9520,7680,8958,6827,6846,9912,7522,6924,8389,9475
